id	S01	p.value_S01	S02	p.value_S02	S03	p.value_S03	S04	p.value_S04	S05	p.value_S05	S06	p.value_S06
Epithelialcells_RNF128	0.0795825116295019	0.559869810928676	-0.448775413980461	0.000522255146273204	-0.196841171929395	0.145926841655956	-0.214031088321546	0.113204264945719	-0.0134166382009501	0.921820478912009	0.339644816611911	0.0104380620650887
Epithelialcells_PXMP4	0.409102442451097	0.00174429560285099	-0.668799917360459	1.76470622007388e-08	-0.223772107574067	0.0973404628827575	0.0763061993471867	0.576188864899852	-0.434082569040226	0.000830353564814379	0.367601704532874	0.00531740269852396
Epithelialcells_CEP72	0.348438303953585	0.00849595399478035	-0.669966248098465	1.63228790499377e-08	0.13177409007012	0.332996387720834	0.240881646275996	0.0737159866359196	-0.531254494779123	2.52397865814189e-05	0.237344994792945	0.0781823108166649
Epithelialcells_RNF39	0.356103957943184	0.00706724973606788	-0.406411693352706	0.00188322386922728	-0.109393855989907	0.422218778481429	-0.132961398603812	0.328620234338008	-0.118004083587862	0.386393255214674	0.0580887971929338	0.670653095019872
Epithelialcells_FAM122B	-0.0504045395813495	0.712187107904689	-0.303720597670751	0.0228686138618437	-0.123929612955041	0.362821411304762	0.159803429820747	0.239408620706659	-0.290052267876809	0.0301245453495399	0.39780256466209	0.00239646703242561
Epithelialcells_ANKH	-0.0298389325605846	0.827190371217753	-0.210999192801523	0.118525555640703	-0.00364830444312199	0.978710404493807	-0.211398532087441	0.117813971556867	-0.127845881953834	0.347733958982324	0.49328773567725	0.000112085184960674
Epithelialcells_FKBP5	-0.262258135507928	0.0508643398971181	0.461267226855675	0.000346280186904825	0.176518649657076	0.193122284721159	-0.00564377660151195	0.967071164513991	0.145316589179607	0.285246422682994	-0.0344298596648173	0.801108304829683
Epithelialcells_ELOVL7	-0.242319280839344	0.0719594495499918	0.229841232903416	0.0883664852885597	-0.240874231477668	0.073725133734509	-0.079285457757296	0.56134038954859	0.183512777128966	0.175787502332042	0.266353602445342	0.0472271817368956
Epithelialcells_S100A16	0.384581150086656	0.00342808018008611	0.0260199881065021	0.849029988819417	0.135825692129352	0.318213046811362	0.0608108119011957	0.656164289318526	0.351132818734791	0.00796749712471409	-0.551618491797754	1.05079804305262e-05
Epithelialcells_EPB41L5	0.248814013173003	0.0644351673432524	-0.559032229931887	7.52803484148601e-06	-0.16896529444684	0.213177440216514	0.0254193789549312	0.852475440186701	-0.264451108360934	0.048889416599637	0.408375727159691	0.00178088449314579
Epithelialcells_PDZD8	-0.179207492015574	0.186319147324941	-0.0327260527747722	0.810764497748039	-0.281599543800717	0.0355074706082581	-0.059129955003768	0.665096767078026	0.0244533890004342	0.858022650018789	0.277508380996088	0.0383861292424145
Epithelialcells_PARD6B	0.14051016020542	0.301650007342524	-0.481590528351381	0.000171441571408097	-0.0742112870527182	0.586736447541704	0.0596289432524382	0.662440126896096	-0.178360329692306	0.188443743493183	0.304854865656411	0.0223392827389166
Epithelialcells_SLC19A3	-0.0113294670165015	0.933953016236999	-0.109315007728652	0.422555347885401	-0.281957893768411	0.035264088462114	-0.0145296911751038	0.915357448345934	-0.174047227054475	0.199530094295661	0.444448868744064	0.000599959397217868
Epithelialcells_CELSR3	0.360533888583157	0.00634113749575763	-0.68047920073709	7.95252868626347e-09	-0.184959094055873	0.172348247210986	0.0830308886425451	0.542932705974775	-0.383083569043821	0.00356671657430419	0.29401500375319	0.0278461543010902
Myeloids_CLEC12A	-0.270054605515393	0.0441258870842803	0.434903721099169	0.000809551642829961	0.567889588845363	5.0004915772555e-06	0.178507187388483	0.188074200527806	-0.170234405791117	0.209709515154852	-0.201067750688505	0.137295243594498
Myeloids_WARS	0.343858203514404	0.00946425039524794	-0.0294237855132391	0.829558523389012	0.130211793849066	0.338810088549543	0.514661205527456	4.94917083018399e-05	-0.12910623598146	0.34296215929243	-0.396555795564995	0.00248029251395454
Myeloids_CKAP4	-0.153092232035101	0.259973460303106	0.254732498252389	0.0581407987924427	0.260843472829593	0.0521724498893074	0.0151197099089647	0.911933635231571	0.360106275614065	0.00640826153159859	-0.147585518425726	0.277710602652619
Myeloids_LGALS1	-0.0880523474906561	0.518721732264224	0.322277481283818	0.0154215434350619	0.641716865980744	9.84205414422331e-08	0.279267014866401	0.03712592408009	-0.27668049396691	0.038991496312527	-0.0202960621444188	0.881970713577014
Myeloids_EMP1	0.21071161390458	0.119040018716309	0.0247390326605419	0.856381615458812	0.465286618453538	0.000302373725948558	0.219237785204307	0.104495291548912	0.0215422814098939	0.874779916696125	-0.321672818623224	0.0156265807442994
Myeloids_COL6A3	-0.0620778884817734	0.649462098645731	0.247043101310162	0.0664212617434198	0.700128010614754	1.91026694122673e-09	0.286810040421818	0.0321026068365908	-0.407767857270533	0.00181201459334102	0.0188080388412655	0.890569094708841
Myeloids_PRCP	-0.350237809505336	0.00813976472522806	0.558568666555001	7.68847280115224e-06	0.490940242223914	0.000122215148549512	0.0263960845749062	0.846873897777359	-0.0243856399386755	0.858411958933071	0.0168367692187732	0.901978989335636
Myeloids_PPP4R1	-0.219460495092914	0.10413465154676	0.46651851691313	0.000289968910947873	0.39880556300619	0.0023308702883971	-0.0569255780575945	0.676881583264262	0.118707980011984	0.38354655648831	-0.144885855431411	0.286692056441801
Myeloids_SH3BP5	-0.336293809177994	0.0112732763548567	0.665539175742313	2.19071751361467e-08	0.427219321465347	0.00102396920976336	0.182017618523654	0.179394911666326	-0.0893410003639251	0.512597134550872	-0.0386381871416269	0.777386979212653
Myeloids_CTSL	0.106717469321252	0.433728242105885	0.176449969581987	0.193298346731816	0.538024302654617	1.89802128964467e-05	0.417179051684989	0.00138059291568096	-0.113005787163793	0.406965438508597	-0.334308603874756	0.011794785072226
Myeloids_ARL4C	-0.128544985770529	0.345082051112434	0.344892218767715	0.00923766478869913	0.692470783882415	3.37503022291958e-09	0.15837517773756	0.24368885982321	-0.12673179675444	0.351985964292453	-0.204160780735544	0.131225275436297
Myeloids_PCOLCE	0.0431362385880873	0.752254195400483	0.212447529208479	0.115960278884692	0.665153836096143	2.24702668770649e-08	0.383786414687497	0.00350104628643362	-0.382152451724738	0.00365539100112555	-0.2673962750279	0.0463359624232099
Myeloids_UPP1	-0.305145239891535	0.0222054498983872	0.0380370435373956	0.780763706378238	-0.473071066730448	0.000231431064545017	-0.252786888945549	0.0601527133525447	0.0320794516728662	0.814436481319728	0.412026163362256	0.00160378369647038
Myeloids_PLEK	-0.00661129724699301	0.961430090175193	0.214734405138275	0.111996423998965	0.500527575859209	8.54918070224153e-05	0.318976312471854	0.016569561908244	-0.21317684974652	0.114684676409479	-0.235986309774953	0.0799540244529493
Myeloids_HMOX1	0.114029125643165	0.402702657190427	0.151296111287269	0.265672955723059	0.423805293094214	0.00113465004036929	0.239378821599627	0.0755884243114335	0.0501186752093197	0.713749266037537	-0.357714453969296	0.00679529048953261
Myeloids_IGFBP6	-0.0773019651678218	0.571206015329309	0.421492136725509	0.00121562953825263	0.520337623765177	3.94639899550584e-05	0.232249594696017	0.0849904842597834	-0.338691336077224	0.0106700803711189	-0.0264380226314953	0.846633543431506
Myeloids_CYBB	-0.429230335088309	0.000963413128015606	0.528069154605792	2.88016296588345e-05	0.439933147534993	0.000692075417619572	0.165496333645622	0.222861269057371	-0.0435179846282739	0.750132496283736	0.0608390696522714	0.656014524047171
Myeloids_COL7A1	0.217486309925978	0.10736519320868	-0.0596007440214764	0.662590151492429	0.700199262119732	1.9000181752919e-09	0.415571655455953	0.00144702668339279	-0.512095761176008	5.47523839131175e-05	-0.118155582850443	0.38577950560238
Myeloids_FCER1G	0.118056924521081	0.38617912173679	0.335650873260639	0.0114399515682439	0.437229355295522	0.000753162116312157	0.376932362449529	0.0041895278825047	-0.127906573308847	0.347503240690241	-0.267944748879637	0.0458727087302306
Myeloids_ISG20	0.182869132612713	0.17733394087904	0.0879024597560464	0.519436483382394	0.240377836905237	0.0743395538414586	0.389988750761082	0.00296632262308884	0.27949366396085	0.0369660305641792	-0.51448843822775	4.98308080354817e-05
Myeloids_EML1	-0.279601324168373	0.0368902796943729	0.590619049643762	1.65459414864402e-06	0.59236422063888	1.5145655386704e-06	0.109355859793024	0.422380948880254	-0.104353427606761	0.44403946584946	-0.00447543179133084	0.973885242803726
Myeloids_TFF1	0.0135952690810177	0.920782895466564	0.151496896415792	0.265031700694705	0.148800827121581	0.273728878122465	0.0833035448179068	0.541604185060312	0.249444791549157	0.0637393585311996	-0.223108836389608	0.0983626155388513
Myeloids_PDGFRL	-0.196645721185424	0.146335539663055	0.485959108847187	0.000146542213178835	0.47856842501363	0.000190866692733384	0.0628080287862295	0.64561247091252	0.207051650640483	0.125736959522396	-0.328884917714921	0.0133268428119573
Myeloids_KCNJ8	-0.140456541560132	0.301836373304188	0.250847132287711	0.0622140472592114	0.556300944519799	8.52010806432842e-06	0.173181173166207	0.201810882678603	-0.35512878984463	0.00723649875810367	0.0224368161028071	0.869624525848895
Myeloids_OASL	0.291255832425531	0.0294166522283279	-0.123226714083381	0.365570872855478	0.192911376584654	0.154308610953421	0.447717201164526	0.000540368311196889	-0.138011762354098	0.310412962630138	-0.315913079809909	0.0176993001537139
Myeloids_TFEC	-0.313055499937328	0.0188116878865905	0.521067791244209	3.83199460279239e-05	0.416761425528786	0.00139758527934015	0.35381348006319	0.00747037545051505	-0.218947696345106	0.104966484674833	0.0845124949526969	0.535732629040816
Myeloids_PTGFR	-0.331459002982651	0.0125796475771758	0.584855846397736	2.20764936903219e-06	0.422041914848789	0.00119592660575061	0.00708035909688908	0.958695909942676	-0.180778671532101	0.182424435975509	0.0625062513102444	0.64720246617855
Myeloids_TUBB6	-0.0437810220139912	0.748671632994553	0.370714103840295	0.00491466364894543	0.648504685014802	6.50078221432293e-08	0.233574916431149	0.0831763953094006	-0.271116549032445	0.0432675335740307	-0.0547708672309024	0.688475702020851
Myeloids_IFI35	-0.238251655854701	0.0770174137261575	0.0535699988488508	0.69496858134077	-0.0586941780192733	0.667420216547082	-0.540946825352715	1.67507704814266e-05	-0.13797695878707	0.310536175431532	0.298934936366992	0.0252200203923715
Myeloids_RGL1	0.389207945716061	0.00302938990921766	-0.608782333410068	6.42201224260353e-07	-0.425907474640632	0.0010652947235324	-0.169929796203232	0.210538235863429	0.104656127114887	0.442711641033589	-0.0784171437056663	0.565649398759356
Myeloids_BLVRA	0.057946338700274	0.671414722320655	0.315623665802643	0.0178093510687334	0.287141103349271	0.0318957928509428	0.332775506463619	0.0122116308273615	-0.170664557591133	0.208543157896245	-0.215745595851208	0.110277198977977
Myeloids_IGFBP5	-0.226125062376541	0.0937808163570676	0.380435738129115	0.00382399949843672	0.592184697506878	1.52844204289886e-06	-0.00897376886964757	0.947664269507019	-0.0173195575211598	0.899182654904989	-0.0365111738180958	0.789352709725589
Myeloids_PXDN	-0.145177501899599	0.285712704421612	0.249072669428851	0.064149111412491	0.689928868803127	4.06129572267533e-09	0.155836646665307	0.251424739268968	-0.272764853614982	0.0419624262644591	0.0866193165081241	0.525575399532476
Myeloids_LHFPL2	-0.0361602909240383	0.791331366479015	-0.264942209707391	0.0484558319404827	0.165261263947793	0.223528371861418	-0.137361760091316	0.312719300870313	-0.28186339241943	0.0353281366424316	0.110082817879066	0.419284399175682
Myeloids_C9orf3	-0.0623436068094916	0.648060052214949	0.172155452506433	0.204535980784134	0.514604373770492	4.96030198124234e-05	0.136329248420994	0.316405348824395	-0.144735058005127	0.287199298870797	-0.0480525660600498	0.725074240464159
Myeloids_AHNAK2	0.0959161734727226	0.481927451449382	0.172896772599363	0.202563876681232	0.499425070655634	8.91266049313824e-05	0.166826260476506	0.219113158451576	-0.262153229645685	0.0509604186999988	-0.204378384028251	0.130805976706633
Myeloids_ANGPTL2	0.0244677576306663	0.857940087342891	0.254258975729631	0.058625383804447	0.688019411491312	4.66140711023908e-09	0.270563222256634	0.0437130526568313	-0.385571734830826	0.00333901803683444	-0.143685639574496	0.290745559361969
Myeloids_LPPR4	-0.4340621132315	0.000830877858422436	0.489052999655978	0.000130959672700872	0.590221205456657	1.68816462875495e-06	-0.0119840916779464	0.930146006608792	-0.249065998722183	0.0641564759303286	0.23598739671329	0.07995259452847
Myeloids_HLX	-0.168987426985808	0.213116619091798	0.479240986050822	0.000186377619378121	0.485255002615583	0.000150317468193865	0.163073079440255	0.229804853365451	-0.0831882132933607	0.542165946965097	-0.0996559812034963	0.464926346056185
Myeloids_FCGR1B	-0.0216754171902341	0.874012294681649	0.296346214560487	0.0265745800384926	0.586570187776428	2.02734664155679e-06	0.475527401450632	0.000212422756991002	-0.358986169778423	0.00658704205164483	-0.189181019041147	0.162588977488814
Myeloids_CD163	-0.291682422193997	0.029169109292257	0.597481167111497	1.16513618993451e-06	0.435222303212512	0.000801608459537312	0.318304287542077	0.0168119919804288	-0.00964691450119845	0.94374453899281	-0.225328107961057	0.0949749357908078
Myeloids_AIF1	-0.0390422759408876	0.775119433449597	0.430351734490581	0.000931063176968215	0.308374682126253	0.0207621211126832	0.246251419922862	0.0673248471425706	0.0135534546999318	0.921025764014013	-0.230697852174365	0.0871538557917253
Myeloids_RAB31	-0.00311261397860666	0.981835843611531	0.276462997073111	0.0391518347713007	0.722486554054595	3.25789391262889e-10	0.378757402567371	0.00399543939540129	-0.346239315928791	0.00894953977704771	-0.14399123935129	0.289709916073939
Myeloids_SOBP	-0.41456493251265	0.00149007873752854	0.564323516131773	5.90420039406788e-06	0.5236964882513	3.444972278954e-05	0.126361204234006	0.353407424710399	-0.067186174025673	0.62272497471029	0.0716937975906183	0.599525377047591
Myeloids_ADAP2	0.322448879824671	0.0153638435377882	-0.552890478631762	9.92921407881322e-06	-0.505310019590014	7.12465835239634e-05	-0.222751795466979	0.098916282031194	-0.0165742638613706	0.903499932166809	0.12082348231287	0.375066468980436
Myeloids_SLAMF8	-0.195732126416584	0.148257209150331	0.476344423206721	0.000206423181315404	0.435542580570346	0.000793693910464975	0.442447369935684	0.000639324571479081	-0.0965030326442047	0.479238056407958	-0.170684878450562	0.208488171119688
Myeloids_TMEM45A	-0.327448586765953	0.0137601126169602	0.572116457136309	4.09635833832652e-06	0.496545163396346	9.93006117512295e-05	0.143899766859179	0.290019652586192	-0.0961441456124768	0.480881778728495	0.0156652318525943	0.908769443777205
Myeloids_AGPAT4	0.0556166979057344	0.683915769536805	0.169062745206469	0.212909732745111	0.447896418614756	0.000537261246028814	0.242921052224955	0.071234155295488	-0.16620581890161	0.220856227051916	-0.0736980863268158	0.589333535171127
Myeloids_PILRA	0.132941984856809	0.32869149628322	0.261305714183232	0.0517420505832353	0.402688396005825	0.00209173812759229	0.385637777174942	0.00333315373351803	-0.240930656622418	0.0736555488065133	-0.28534875720607	0.0330288574013686
Myeloids_MS4A7	-0.360534449511691	0.00634104985004392	0.593050028983314	1.4626307795848e-06	0.275047749089526	0.0402084946584973	0.0779874550308618	0.567787424587947	0.144617313658049	0.28759576857237	-0.0516683324741378	0.70529501564473
Myeloids_PARVG	0.269258105903502	0.0447788123270642	-0.545818708367171	1.35656213268375e-05	-0.35398195892915	0.00744005487436891	-0.220912359067857	0.10180711203967	0.144746003426865	0.287162461581819	0.000298211530299862	0.998259594166431
