id	S01_MM	p.value_S01_MM	S02_MM	p.value_S02_MM	S03_MM	p.value_S03_MM	S04_MM	p.value_S04_MM	S05_MM	p.value_S05_MM	S06_MM	p.value_S06_MM	S07_MM	p.value_S07_MM	S08_MM	p.value_S08_MM	S09_MM	p.value_S09_MM	S01_Den	p.value_S01_Den	S02_Den	p.value_S02_Den	S03_Den	p.value_S03_Den	S04_Den	p.value_S04_Den	S05_Den	p.value_S05_Den	S06_Den	p.value_S06_Den	S07_Den	p.value_S07_Den	S08_Den	p.value_S08_Den	S01_PMN	p.value_S01_PMN	S02_PMN	p.value_S02_PMN	S03_PMN	p.value_S03_PMN
Bcells_ITLN1	0.409512940845034	0.00172392587581028	0.338085688283841	0.0108197607535181	0.163083117263863	0.229775786039777	-0.072454620279118	0.595647447366344	0.602423214457312	9.00470367445673e-07	0.0860476228062499	0.528322107143071	-0.660503291365837	3.04349682023473e-08	-0.0529219450155049	0.698481583013304	-0.281360275664978	0.0356707495414458	0.378655241218038	0.00400609061597073	0.0593906226491802	0.663708446105522	-0.256427505857915	0.0564326399435738	-0.193939981769832	0.152081149864338	0.55254332337272	1.00841662234361e-05	0.229969959033972	0.0881834214562001	-0.269030260851629	0.0449670366070417	-0.0508969553850172	0.709498965516596	-0.305743847891374	0.021931690073485	0.611326496554984	5.59804912065584e-07	-0.0845798476126214	0.535406433555486
Bcells_FKBP5	0.266918079455762	0.0467429743500852	0.157462053848322	0.246452560676581	0.321003715430718	0.0158561816020121	0.254151993472878	0.0587353155485252	0.37119948536822	0.00485433524775557	0.28811640525603	0.0312929665805971	-0.26343782450284	0.0497940307051805	-0.137242503025318	0.313143636582923	-0.336119952547234	0.0113181390712701	0.282975103435001	0.0345807530111917	0.339804513769441	0.0103996312074329	0.0224632990366671	0.869471980123663	-0.156711807067269	0.248739206441598	0.402503789095309	0.00210259219444349	0.0434419229160203	0.750555092275976	0.123823717613695	0.363234824876661	0.353184502505961	0.00758452387472944	-0.288816317866971	0.0308662361769174	0.243218427988421	0.0708778948506829	0.363857722605137	0.00584001513990403
Bcells_PARM1	0.370711282173476	0.00491501627364558	0.417887515498011	0.00135218996777654	0.104477801488951	0.443493618822202	-0.0431765108208183	0.752030280945946	0.705168136199414	1.30058080174719e-09	0.047958399360258	0.725591813718468	-0.70123185081669	1.75720824359351e-09	-0.00703990761597694	0.958931685079532	-0.368923260238697	0.00514298794513241	0.297473882597422	0.0259771980308835	0.117878519283246	0.386902376577813	-0.332331943542923	0.0123345755316902	-0.150599093883459	0.267907100482369	0.662769798108763	2.62689982520677e-08	0.210373391065518	0.119647255687162	-0.19216298075029	0.15594435114353	-0.0216475361956756	0.874173038834777	-0.425052521589642	0.00109302795327898	0.688282168753182	4.57412211707934e-09	-0.0887152250777633	0.51556668240699
Bcells_EMB	0.497132670531604	9.7142464582401e-05	0.233502762438041	0.0832743678372191	0.180593926475208	0.182879321953907	-0.0292073482219755	0.830793760218085	0.418496612481342	0.00132819064839483	0.177829506049326	0.189783813613965	-0.631521350719628	1.80080380390584e-07	-0.065754447221099	0.630172030219442	-0.270718100283999	0.0435879726101255	0.438242459838584	0.00072972523358095	0.0678430933513932	0.619320496378259	-0.051078805978797	0.708507112626845	-0.365480357111636	0.00560823431156343	0.408525054232985	0.0017733106535684	0.176177372675051	0.193998281327545	-0.20724741578923	0.125371681837912	0.0980481887403996	0.472195325919889	-0.31314376316035	0.0187764602586657	0.371598287894098	0.00480525599420831	0.0631925883611082	0.643588595609924
Bcells_LINC00261	0.335233339323096	0.0115493281247464	0.329136740368653	0.0132521005268668	0.0913884257404695	0.50294221962525	-0.00341277120827706	0.980084566163429	0.628647631028259	2.12672388330028e-07	0.072580134778498	0.595008767224893	-0.674445047865489	1.20586379529019e-08	-0.127390102008114	0.349469631273678	-0.188316078197762	0.164554581846202	0.272007117561052	0.042558313909994	0.13840355545499	0.309028087261571	-0.255652504694309	0.0572085470463931	-0.141569381712466	0.297983664902082	0.580222766198613	2.77255125008848e-06	0.231060909098492	0.086643867596571	-0.313854853441497	0.0184946900708292	-0.0724315429807347	0.595764909191187	-0.334721966821721	0.0116845140232806	0.590197377139794	1.69019533013298e-06	-0.0945633404121929	0.488157337849619
Bcells_FRMD3	0.363335783724499	0.00591633279397797	0.281590786194725	0.0355134359401917	0.0699662175384567	0.608371865747635	-0.00239236485207718	0.98603849278614	0.608289554188084	6.59419051008828e-07	0.100417184930219	0.461506089690218	-0.698526189054236	2.15495624202412e-09	-0.0358575353927491	0.793039680497347	-0.280657539638162	0.0361539056333469	0.291075275014917	0.0295219543823558	0.0990929180498345	0.467465101498921	-0.262644993121747	0.0505113071132792	-0.182126764046288	0.179129777495239	0.613746735942583	4.9070343640065e-07	0.176447184354284	0.193305489105657	-0.300525431504025	0.0244169511675486	-0.0542491590560667	0.69129377699808	-0.386458624009793	0.00326102269270857	0.628423203956084	2.15437955937368e-07	-0.0822817755085885	0.546590871725751
Bcells_FFAR4	0.291071397966317	0.0295242189509369	0.396079036643539	0.0025130296148305	0.248988167252286	0.0642424526891996	-0.0503572134951967	0.712445649089142	0.617037446576524	4.09495279628662e-07	0.0680764379827256	0.618113092535787	-0.6380373910741	1.22711827742944e-07	-0.141046901300177	0.299788523682265	-0.228941999851621	0.0896536185585769	0.270054954901368	0.0441256024005296	0.0787624173372101	0.563934129751246	-0.0703996367777257	0.606147130255971	-0.193402779190068	0.153241483946873	0.569530488935636	4.62946331825974e-06	0.123695374339795	0.363736258645861	-0.230652215598505	0.0872181279855838	-0.0832197579759782	0.54201226966952	-0.269482359362825	0.0445941861808651	0.581853260903947	2.55994378086992e-06	-0.100209529107924	0.462437775821413
Bcells_LOC643733	0.360941311887865	0.00627775553541845	0.246356366337624	0.0672045044070872	0.488895706259049	0.00013171374873857	0.138734506244825	0.307861369270587	0.512022718106384	5.49094343297328e-05	0.0482683514735747	0.723888668681183	-0.475830616291975	0.000210177861276261	-0.00810188546211184	0.95274306825898	-0.349346124300361	0.00831460500880717	0.397879477875099	0.00239137934897131	0.275462637937567	0.0398963209884097	0.111853276243332	0.411797475086722	-0.196389189866811	0.146873251381774	0.49411374066657	0.000108707920493192	0.1397356007396	0.304349428284195	-0.0515533082959397	0.705921338282662	0.107555534190999	0.430105428579098	-0.378460827061379	0.00402642921529363	0.51859962050485	4.23149802518525e-05	0.118115365131598	0.385942378057722
Bcells_DENND2A	0.32301781132084	0.0151736394133718	0.441527082995804	0.000658196015116049	0.0848536129747032	0.534081563403248	0.0255746061158126	0.851584699949493	0.594701376276739	1.34432175457423e-06	-0.08346092210003	0.540838080688751	-0.526124812995761	3.11982272195002e-05	0.0063423562179742	0.962997959059065	-0.210157263360577	0.12003651917016	0.21186861896759	0.116980501957581	0.180205605840307	0.18383812168145	-0.315947145627855	0.0176863846598737	-0.149155305307836	0.272574678977604	0.514952014576978	4.89257167607345e-05	0.204276660766258	0.131001860883592	-0.202939170017436	0.133598015079781	-0.128448597537728	0.345446933367405	-0.276416824725233	0.0391859428959707	0.598961328367107	1.0790879037406e-06	-0.130299331335964	0.338482675003613
Epithelialcells_GAMT	-0.0360173129515748	0.792138006365255	0.0916389883315341	0.501767106899488	-0.273210949955845	0.0416148345006664	-0.197247610409592	0.145079676638772	-0.400366880006418	0.00223193556542097	-0.369516698851173	0.00506631627037826	0.536319263499729	2.04046161399139e-05	-0.44842349268335	0.000528216939611257	0.643169953123196	9.01363744629425e-08	0.00432476169341975	0.974764133494855	-0.31876822533228	0.0166443075129137	0.0747156188434012	0.584189275158	0.267772626003982	0.0460176776772589	-0.495682001644028	0.000102551189288966	0.140536109058585	0.30155984189368	-0.0430725928026008	0.752608108611394	-0.347178010729969	0.00875340675551766	0.646669617497348	7.27948813588321e-08	-0.269973232626815	0.0441922317096981	-0.307766853378851	0.0210275359502593
Epithelialcells_KCNH8	-0.238784830483079	0.0763388257296869	-0.241789591910702	0.0726027186784189	0.0416352006360936	0.760614303879724	-0.0327323810215483	0.810728580114416	-0.361201243769008	0.00623760865865515	-0.0546935177281672	0.68889325131866	0.26240417897473	0.050730830473808	0.273268461682473	0.0415701950998799	-0.00517232182264321	0.96982055240277	-0.180007346148745	0.18432903608983	-0.0765806504422513	0.574813512743536	0.0457786878666042	0.737605886074038	0.0784791392717574	0.565341234514097	-0.225009613423206	0.0954554508578898	-0.156540423806958	0.249263574891777	0.211942031394889	0.116850748099327	0.0795344642657382	0.560107548438017	-0.114641346531687	0.4001648978268	-0.357080699408605	0.00690120010999401	0.0656852718529989	0.630532777022346
Epithelialcells_LOC284926	0.283692559214239	0.0341054248352142	0.511058190881011	5.70225269168413e-05	0.367846387507639	0.00528472402090018	0.165114006237673	0.223946980062974	0.414235483470788	0.00150441446367327	0.286519998868999	0.0322847116207468	-0.243291310612547	0.0707907974187002	-0.548146647255124	1.22508422513388e-05	0.120116873411736	0.377886332395944	0.296834237969577	0.0263146492527671	0.281816357121953	0.0353600507004587	0.110600964847708	0.417085244214035	0.113806273406588	0.403628739819669	0.360263349342773	0.00638353323052281	0.136590100707045	0.315471505416689	-0.123782171102223	0.363397099955256	0.193776163953423	0.152434298102192	0.091233052193188	0.503671614884819	0.430284327221015	0.000932979750544623	0.197735874944093	0.144066804046254
Epithelialcells_FAM201A	-0.258136053796554	0.0547521524457804	-0.181134568485608	0.181550433073183	-0.100152298147358	0.462694732231514	-0.00994761904371937	0.941993957068605	-0.122856304626398	0.367024839574606	-0.0841328196267565	0.537573251607765	0.251890992702665	0.0610978158191227	0.0728128722738814	0.593825288176616	0.0771130242051534	0.572149949229781	-0.263290502646403	0.0499266815394717	-0.0814118257429669	0.550853956556653	-0.0270501375290264	0.843126994988197	-0.11071126577664	0.416617952245123	-0.126633522330985	0.352362566598694	-0.18724699919378	0.167008060423298	0.0876751261113466	0.520521483269915	-0.0301588767522964	0.825366331679408	0.126164048316785	0.354165079668513	-0.168326648941018	0.214937712076674	-0.0113346889170473	0.933922642032859
Epithelialcells_FAM111B	-0.330191247208377	0.0129430157060084	-0.390992743156363	0.00288694019682311	-0.330788945707224	0.0127705925930685	-0.175190688573736	0.196546858407213	-0.533843669534615	2.26494040183523e-05	-0.289766627877882	0.0302946212060335	0.482339971210157	0.000166912653574918	0.416877585385211	0.00139284025888322	0.133784232958541	0.325608814015148	-0.390714500609014	0.00290874896108321	-0.304157249405375	0.0226636005843116	-0.111614743533776	0.412801666325207	-0.0135034112623198	0.921316438420929	-0.474896170049698	0.000217166500674785	-0.22265860846359	0.0990611850200964	0.108805850298782	0.424732397584885	-0.196495091684736	0.146651094345853	0.163875456832832	0.227489359586305	-0.52663819201228	3.05481629723502e-05	-0.209116821284551	0.121923940088614
Epithelialcells_LOC283177	0.0318104190000691	0.815965464171633	-0.202977418199306	0.133523239585815	-0.373096970923085	0.00462469681427621	-0.248370182519389	0.0649283968173657	-0.223196974510037	0.0982263098586228	-0.126527345268354	0.352769731451725	0.211342553157364	0.117913523817294	-0.288937767642663	0.0307926859397732	0.444223509477812	0.000604279490112295	-0.0169142335268105	0.901530231598677	-0.34340273666576	0.00956557598037875	-0.0169901003719148	0.901090757751322	-0.0378383411030467	0.781880739767606	-0.267967238587072	0.0458537946222662	0.0750188451414578	0.582660215951254	-0.326543455258594	0.0140393097708334	-0.225064498373048	0.095372510876612	0.427916156929729	0.00100260908115133	-0.197503580494392	0.144548024519874	-0.267194802760874	0.0465070888618015
Epithelialcells_LOC728613	-0.143219822534677	0.292328811693971	-0.339811239059101	0.0103980154657656	-0.173566852901564	0.20079290829675	-0.0487714417065101	0.721127085216415	-0.198519997721628	0.142451231893213	-0.159999240741528	0.238825849255702	0.170672664832439	0.208521219062708	0.513183491159645	5.24620393086189e-05	-0.0995436689470494	0.465432146996923	-0.190912061749253	0.15870692810549	-0.116287352085015	0.393388422947219	-0.200323848083635	0.138786029784011	-0.200557544603385	0.138316400783435	-0.219154706512017	0.104630069652947	-0.225530367039047	0.0946707651410845	0.00357567080465182	0.97913416151951	-0.045598595181485	0.738601353499516	-0.052436122482799	0.701119281068992	-0.219105191731203	0.104710460986375	-0.117188487919564	0.389707315184518
Epithelialcells_UPP1	-0.147471828288911	0.278085037022759	0.336472297396467	0.0112273781932122	0.255476532315347	0.0573859208925908	0.431057478268713	0.000911208709414668	0.243009205158293	0.0711283983770773	0.236863750783783	0.0788062616718298	-0.0487726437996866	0.721120490851615	-0.134016030231524	0.324763638343153	-0.122418838717889	0.368746527137347	-0.106137704780587	0.436244466672911	0.492567359070276	0.000115108777201809	0.0779949947804533	0.567749876257037	0.0167665519793687	0.902385790458527	0.227771475890053	0.0913509912978579	-0.0876103653732177	0.520830775739294	0.373077570688575	0.00462699544588148	0.286303850078003	0.0324209809389835	-0.136461464132982	0.315931800392696	0.163445021989936	0.228729487113687	0.374760184505942	0.00443132864038468
Epithelialcells_KDELR3	-0.0668805079234363	0.62431176889025	0.270141401397972	0.0440552110800536	0.186924838526081	0.167752613783826	0.277234715198329	0.0385853739902499	0.236807888654696	0.0788789433201973	0.0233316801179211	0.864472620438828	-0.305016656567359	0.0222646298392401	-0.0142679933902744	0.916876543968452	-0.11959004686809	0.379996975227279	-0.0287552712330547	0.833375132362582	0.279612208361791	0.0368826286158116	0.12269496019091	0.367659257909088	-0.100459731442854	0.461315322783366	0.225973186253587	0.0940074732483486	-0.0932830932751439	0.494091607510859	0.0712120602009565	0.60198653318503	0.0233503471774014	0.864365209394068	-0.252007830127501	0.060973887681046	0.15095420780127	0.266767293496272	0.0991953363701971	0.467002759886596
Epithelialcells_FGFBP1	-0.0104223871389275	0.939230604134965	0.271559467732892	0.0429136039796084	0.111736141378027	0.412290421307535	-0.0933066882842498	0.493981900469774	0.20799358912506	0.123986766450894	-0.149056670199563	0.272895514462499	-0.131401852732953	0.334375864264642	-0.108580568837107	0.425697682552145	-0.0330657029241991	0.808837272905218	0.0305754215402566	0.822992934498873	-0.061170347591906	0.654259764010307	0.0492213522875812	0.718660406408392	0.234195577975386	0.0823373884275476	0.112623940267113	0.408562722718926	-0.0735607017089984	0.590029652872233	0.0475033457079438	0.728094661607155	-0.201116265791017	0.137198437543484	0.0671709337217241	0.62280405094007	0.189898731150294	0.16097106799813	-0.194133102544988	0.151665610019814
Epithelialcells_GNG4	-0.201381447673437	0.136670202945832	-0.193759190186378	0.152470923742205	-0.249317363968489	0.0638794349893734	-0.174114821365431	0.199352855036709	-0.297053475809585	0.0261985757965873	-0.102356233465274	0.452855558210408	0.404502212600869	0.00198771999195907	0.117063789119142	0.390215487962316	0.138855188154038	0.307436628897062	-0.184017045565662	0.174582779321486	-0.27513198489775	0.040144950988797	0.0214835298028945	0.875118697765575	0.247606875251666	0.0657837366350106	-0.278510773349492	0.037663573066693	-0.134904593299031	0.321536643521911	0.372825473555665	0.00465695664384933	-0.0937064436296237	0.492125130376316	0.177765037370216	0.189947029002771	-0.292890937673624	0.0284772682155067	-0.0252434393538154	0.853485255725793
Epithelialcells_CEACAM8	-0.333028328691293	0.0121420279726864	-0.181879717956662	0.179730302324124	-0.240504113164088	0.0741828691359142	-0.16194454506485	0.233089061378662	-0.529604809285893	2.7030222239259e-05	-0.274595510006431	0.0405510620903416	0.562743517087792	6.35126508456468e-06	0.0402782532453386	0.768195377626181	0.412526020537407	0.00158080147168983	-0.299753593370592	0.0248039345648293	-0.286768500934669	0.0321286351090778	0.0453581049955697	0.739931333918022	0.10935675639632	0.422377121706707	-0.516793466014526	4.54779294079095e-05	-0.104277234737369	0.444374042057532	0.0999408981435028	0.463644549674181	-0.209310124226041	0.121571582884697	0.460499666091653	0.000355295941864161	-0.440301790079456	0.000684102828796995	-0.223970089082986	0.0970369626410923
Epithelialcells_CYP2B6	-0.093670076880742	0.492293894825331	-0.38225617808425	0.00364541720120788	-0.365805574899244	0.00556276213650555	-0.155220955281944	0.253325798449623	-0.442795878896189	0.000632306652351354	-0.146806331671951	0.280283523840809	0.382744414774453	0.00359879309864729	0.180794789921387	0.182384787401408	0.145571614889947	0.284392764145249	-0.133721352455846	0.325838327437562	-0.245533215746324	0.0681530490061539	-0.0661792972584534	0.627958335926501	0.0529469390936413	0.69834597688997	-0.489120496392122	0.000130637301965707	-0.135499993789942	0.319385753951831	-0.0192500569206758	0.888013589418527	-0.108071958028775	0.42788154615677	0.300480631827009	0.0244392729395624	-0.420236115647063	0.00126173999389338	-0.149888272623859	0.270198377719124
Epithelialcells_IRF7	0.151427698290607	0.265252584198737	0.0456467632534617	0.738335061314369	0.311979145763976	0.0192458219412128	0.259314971967254	0.053616420066483	0.137594021830255	0.311893933470472	0.30218939118374	0.0235999484961278	-0.134941673027432	0.321402424892652	-0.261887912983914	0.0512040702004983	-0.0990597537611582	0.467614866130853	0.237517712572804	0.0779593312231941	0.277966295693027	0.0380546417114242	0.182146446682604	0.179081994975377	-0.0507479396795211	0.710312086687809	0.182754938179941	0.177609332986398	-0.0886005719929403	0.516111695049762	0.204531219780945	0.130512082558145	0.397020393277157	0.00244875578304983	-0.162368974254229	0.231850132743589	0.0979484977925678	0.472648032362545	0.335278336572459	0.0115374975222146
Epithelialcells_NEU1	-0.307096245368513	0.0213236918685187	-0.0788919397850572	0.563291309820776	-0.254881364299178	0.0579891249277268	-0.268500146013184	0.045407477923066	-0.51007880199902	5.92445206808515e-05	-0.397269285906857	0.00243200813569042	0.672277475641949	1.3970778213087e-08	0.169476636450904	0.211775358894921	0.316126497692758	0.0176185185757065	-0.235176954989204	0.0810243924901747	-0.35281375883485	0.00765251668771875	-0.0369997135045668	0.786599995331899	0.376362257284221	0.00425183730696929	-0.50415743547111	7.44645735469803e-05	0.0647927249789516	0.635195027355405	0.365926370063482	0.00554595499626051	-0.230004285778685	0.0881346549738439	0.318456058374929	0.0167569784284336	-0.416780130118882	0.00139682023755219	-0.253802493099123	0.0590956114929344
Epithelialcells_TSPAN6	-0.105103798445639	0.440751932781347	-0.0659517326674216	0.629143665336243	-0.105268640329366	0.44003154682454	-0.369798239080234	0.00503029403950006	-0.194920601055805	0.149979839948944	-0.411777278722457	0.00161533787178699	0.350650314695241	0.00805996911074054	0.327550738599874	0.0137289041288193	0.193092214904923	0.153915267219268	-0.0927174768882817	0.496725277263594	-0.339774296933425	0.0104068934402671	-0.0285415711627743	0.834595975392443	0.00114204649382213	0.993334920877418	-0.256944949967507	0.0559193467850809	0.174309540669641	0.198842905900159	0.0206682032091309	0.879822408981281	-0.354830704722284	0.00728893449286427	0.169272061047333	0.21233551789171	-0.101729887755073	0.455640052429061	-0.32602782134853	0.0142005242228525
Epithelialcells_AZGP1	-0.414782797744677	0.00148066579795478	-0.291774719280703	0.0291157806941467	-0.272764282350437	0.0419628729115221	-0.138258953224475	0.309538751497022	-0.593248642175721	1.44790374022141e-06	-0.225727217692625	0.0943754570799229	0.632384732354124	1.71244495201909e-07	0.211772617247367	0.11715034745969	0.282944570503423	0.0346011030416551	-0.368548324490101	0.0051919528453506	-0.257234805421264	0.0556334719953285	0.0301568898288357	0.82537765654771	0.160582704902253	0.237095117172363	-0.588742928213425	1.81855484321628e-06	-0.0958558624870565	0.482204289459437	0.290141810711215	0.0300713941810668	-0.0837550880055361	0.539407509432952	0.248607669569853	0.0646641020566616	-0.576680332285014	3.29243243742163e-06	-0.0830068670745628	0.54304982696905
